Temperature (C),Humidity (%),BMP Temp (C),Pressure (hPa),MQ135 Voltage (V),PM2.5 (µg/m³),PPM (CO2)
32.3,80.0,31.52,1005.38,0.06,2.82,0.44
32.3,80.0,31.53,1005.38,0.06,3.02,0.53
32.3,80.0,31.53,1005.38,0.05,2.5,0.31
32.3,80.0,31.53,1005.39,0.05,2.62,0.36
32.3,80.0,31.54,1005.38,0.06,3.18,0.62
32.3,80.0,31.54,1005.38,0.06,2.9,0.48
32.3,80.0,31.54,1005.38,0.05,2.5,0.31
32.3,80.0,31.54,1005.38,0.05,2.66,0.37
32.3,80.0,31.54,1005.38,0.05,2.66,0.37
32.3,80.0,31.54,1005.38,0.05,2.54,0.33
32.3,80.0,31.53,1005.38,0.07,3.67,0.92
32.3,80.0,31.53,1005.38,0.05,2.38,0.27
32.3,80.0,31.53,1005.39,0.05,2.3,0.25
32.3,80.0,31.53,1005.39,0.05,2.42,0.28
32.3,80.0,31.53,1005.39,0.05,2.74,0.41
32.3,80.0,31.53,1005.39,0.06,2.86,0.46
32.3,80.0,31.53,1005.38,0.04,2.22,0.22
32.3,80.0,31.53,1005.38,0.07,3.26,0.66
32.3,80.0,31.53,1005.38,0.06,2.94,0.49
32.3,80.0,31.54,1005.38,0.05,2.7,0.39
32.3,80.0,31.54,1005.38,0.01,0.4,0.0
32.3,80.0,31.54,1005.38,0.02,1.09,0.03
32.3,80.0,31.54,1005.39,0.04,1.97,0.16
32.3,80.0,31.54,1005.38,0.05,2.34,0.26
32.3,80.0,31.54,1005.38,0.04,2.22,0.22
32.3,80.0,31.54,1005.39,0.06,2.82,0.44
32.3,80.0,31.54,1005.39,0.04,1.93,0.15
32.3,80.0,31.54,1005.39,0.04,2.22,0.22
32.3,80.0,31.54,1005.39,0.05,2.58,0.34
32.3,80.0,31.54,1005.39,0.05,2.3,0.25
32.3,80.0,31.54,1005.39,0.05,2.62,0.36
32.3,80.0,31.54,1005.4,0.05,2.38,0.27
32.3,80.0,31.53,1005.39,0.05,2.54,0.33
32.3,80.0,31.53,1005.39,0.04,2.14,0.2
32.3,80.0,31.53,1005.39,0.04,1.93,0.15
32.3,80.0,31.53,1005.39,0.04,2.22,0.22
32.3,80.0,31.53,1005.39,0.05,2.38,0.27
32.3,80.0,31.53,1005.39,0.06,2.82,0.44
32.3,80.0,31.53,1005.39,0.05,2.58,0.34
32.3,80.0,31.52,1005.39,0.05,2.38,0.27
32.3,80.0,31.52,1005.39,0.06,2.82,0.44
32.3,80.0,31.52,1005.39,0.06,3.14,0.6
32.3,80.0,31.53,1005.39,0.05,2.7,0.39
32.3,80.0,31.53,1005.39,0.06,3.02,0.53
32.3,80.0,31.53,1005.39,0.05,2.34,0.26
32.3,80.0,31.54,1005.39,0.05,2.5,0.31
32.3,80.0,31.54,1005.39,0.04,2.14,0.2
32.3,80.0,31.54,1005.39,0.06,2.9,0.48
32.3,80.0,31.54,1005.39,0.05,2.34,0.26
32.3,80.0,31.54,1005.39,0.05,2.38,0.27
32.3,80.0,31.54,1005.39,0.05,2.42,0.28
32.3,80.0,31.54,1005.39,0.02,0.85,0.02
32.3,80.0,31.54,1005.39,0.05,2.54,0.33
32.3,80.0,31.54,1005.39,0.05,2.66,0.37
32.3,80.0,31.53,1005.38,0.05,2.58,0.34
32.3,80.0,31.53,1005.38,0.02,0.93,0.02
32.3,80.0,31.53,1005.38,0.05,2.58,0.34
32.3,80.0,31.53,1005.39,0.05,2.54,0.33
32.3,80.0,31.53,1005.39,0.06,2.82,0.44
32.3,80.0,31.53,1005.39,0.05,2.58,0.34
32.3,80.0,31.53,1005.39,0.05,2.7,0.39
32.3,80.0,31.53,1005.39,0.05,2.3,0.25
32.3,80.0,31.53,1005.39,0.05,2.58,0.34
32.3,80.0,31.53,1005.39,0.05,2.54,0.33
32.3,80.0,31.53,1005.39,0.05,2.66,0.37
32.3,80.0,31.54,1005.39,0.05,2.62,0.36
32.3,80.0,31.54,1005.39,0.05,2.58,0.34
32.3,80.0,31.54,1005.39,0.05,2.38,0.27
32.3,80.0,31.54,1005.39,0.06,3.1,0.58
32.3,80.0,31.54,1005.39,0.05,2.5,0.31
32.3,80.0,31.55,1005.39,0.05,2.58,0.34
32.3,80.0,31.55,1005.39,0.05,2.58,0.34
32.3,80.0,31.55,1005.39,0.05,2.38,0.27
32.3,80.0,31.56,1005.39,0.04,1.93,0.15
32.3,80.0,31.56,1005.38,0.04,2.22,0.22
32.3,80.0,31.56,1005.39,0.05,2.7,0.39
32.3,80.0,31.55,1005.39,0.03,1.73,0.11
32.3,80.0,31.55,1005.39,0.06,3.22,0.64
32.3,80.0,31.55,1005.39,0.06,2.78,0.42
32.3,80.0,31.55,1005.39,0.06,3.02,0.53
32.3,80.0,31.55,1005.38,0.06,2.78,0.42
32.3,80.0,31.54,1005.39,0.05,2.58,0.34
32.3,80.0,31.54,1005.39,0.05,2.62,0.36
32.3,80.0,31.54,1005.4,0.06,3.22,0.64
32.3,80.0,31.53,1005.39,0.04,1.81,0.13
32.3,80.0,31.53,1005.39,0.04,1.93,0.15
32.3,80.0,31.53,1005.39,0.1,4.92,2.12
32.3,80.0,31.53,1005.4,0.04,2.1,0.19
32.3,80.0,31.53,1005.4,0.04,2.14,0.2
32.3,80.0,31.53,1005.4,0.05,2.38,0.27
32.3,80.0,31.53,1005.4,0.05,2.46,0.3
32.3,80.0,31.53,1005.4,0.05,2.58,0.34
32.3,80.0,31.53,1005.4,0.04,1.97,0.16
32.3,80.0,31.53,1005.41,0.05,2.46,0.3
32.3,80.0,31.53,1005.41,0.03,1.73,0.11
32.3,80.0,31.53,1005.41,0.05,2.58,0.34
32.3,81.0,31.52,1005.4,0.06,2.78,0.42
32.3,80.0,31.52,1005.4,0.05,2.34,0.26
32.3,81.0,31.52,1005.4,0.01,0.4,0.0
32.3,81.0,31.51,1005.4,0.04,1.93,0.15
32.3,80.0,31.51,1005.39,0.05,2.74,0.41
32.3,81.0,31.5,1005.39,0.05,2.66,0.37
32.3,81.0,31.5,1005.4,0.04,2.1,0.19
32.3,81.0,31.49,1005.4,0.05,2.74,0.41
32.3,81.0,31.49,1005.4,0.05,2.58,0.34
32.3,81.0,31.49,1005.4,0.05,2.74,0.41
32.3,81.0,31.49,1005.4,0.05,2.5,0.31
32.3,81.0,31.49,1005.4,0.05,2.5,0.31
32.3,81.0,31.49,1005.4,0.06,3.22,0.64
32.3,81.0,31.49,1005.4,0.07,3.47,0.79
32.3,81.0,31.49,1005.4,0.05,2.5,0.31
32.3,81.0,31.49,1005.4,0.06,2.86,0.46
32.3,81.0,31.5,1005.4,0.08,3.91,1.11
32.3,81.0,31.5,1005.4,0.04,1.93,0.15
32.3,81.0,31.51,1005.4,0.05,2.66,0.37
32.3,81.0,31.51,1005.4,0.05,2.74,0.41
32.3,81.0,31.51,1005.4,0.04,1.93,0.15
32.3,81.0,31.51,1005.4,0.04,2.22,0.22
32.3,81.0,31.51,1005.4,0.05,2.34,0.26
32.3,81.0,31.51,1005.4,0.05,2.3,0.25
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.51,1005.4,0.06,3.1,0.58
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.51,1005.4,0.04,2.18,0.21
32.3,81.0,31.51,1005.4,0.05,2.46,0.3
32.3,81.0,31.51,1005.4,0.04,2.05,0.18
32.3,81.0,31.51,1005.4,0.05,2.66,0.37
32.3,81.0,31.51,1005.39,0.06,2.98,0.51
32.3,81.0,31.52,1005.4,0.04,2.14,0.2
32.3,81.0,31.52,1005.4,0.06,2.94,0.49
32.3,81.0,31.52,1005.4,0.08,3.87,1.07
32.3,81.0,31.52,1005.4,0.04,1.93,0.15
32.3,81.0,31.52,1005.4,0.05,2.58,0.34
32.3,81.0,31.52,1005.4,0.05,2.58,0.34
32.3,81.0,31.52,1005.4,0.05,2.38,0.27
32.3,81.0,31.52,1005.4,0.04,1.93,0.15
32.3,81.0,31.52,1005.4,0.04,2.22,0.22
32.3,81.0,31.52,1005.4,0.04,2.22,0.22
32.3,81.0,31.52,1005.4,0.04,2.05,0.18
32.3,81.0,31.52,1005.4,0.05,2.34,0.26
32.3,81.0,31.52,1005.4,0.04,1.81,0.13
32.3,81.0,31.52,1005.4,0.06,3.18,0.62
32.3,81.0,31.53,1005.4,0.05,2.34,0.26
32.3,81.0,31.53,1005.4,0.07,3.26,0.66
32.3,81.0,31.53,1005.4,0.06,3.22,0.64
32.3,81.0,31.53,1005.41,0.06,2.82,0.44
32.3,81.0,31.52,1005.41,0.05,2.62,0.36
32.3,81.0,31.52,1005.4,0.05,2.54,0.33
32.3,81.0,31.52,1005.4,0.07,3.47,0.79
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.51,1005.4,0.06,3.22,0.64
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.51,1005.4,0.05,2.58,0.34
32.3,81.0,31.52,1005.41,0.04,2.01,0.17
32.3,81.0,31.52,1005.4,0.02,0.85,0.02
32.3,81.0,31.52,1005.41,0.05,2.58,0.34
32.3,81.0,31.52,1005.41,0.06,3.18,0.62
32.3,81.0,31.52,1005.41,0.02,1.09,0.03
32.3,81.0,31.52,1005.41,0.04,1.89,0.14
32.3,81.0,31.52,1005.41,0.01,0.6,0.01
32.3,81.0,31.52,1005.41,0.05,2.34,0.26
32.3,81.0,31.52,1005.41,0.04,2.14,0.2
32.3,81.0,31.52,1005.42,0.05,2.46,0.3
32.3,81.0,31.52,1005.41,0.04,2.05,0.18
32.3,81.0,31.51,1005.41,0.05,2.46,0.3
32.3,81.0,31.51,1005.42,0.04,2.05,0.18
32.3,81.0,31.51,1005.42,0.04,2.14,0.2
32.3,81.0,31.51,1005.42,0.05,2.7,0.39
32.3,81.0,31.51,1005.42,0.05,2.5,0.31
32.3,81.0,31.51,1005.42,0.06,2.78,0.42
32.3,81.0,31.51,1005.42,0.05,2.3,0.25
32.3,81.0,31.51,1005.42,0.04,1.93,0.15
32.3,81.0,31.51,1005.42,0.05,2.54,0.33
32.3,81.0,31.51,1005.42,0.04,2.22,0.22
32.3,81.0,31.51,1005.43,0.05,2.34,0.26
32.3,81.0,31.51,1005.42,0.05,2.58,0.34
32.3,81.0,31.51,1005.42,0.05,2.34,0.26
32.3,81.0,31.51,1005.42,0.05,2.7,0.39
32.3,81.0,31.51,1005.42,0.0,0.0,0.0
32.3,81.0,31.5,1005.42,0.05,2.58,0.34
32.3,81.0,31.5,1005.42,0.04,2.1,0.19
32.3,81.0,31.5,1005.42,0.05,2.3,0.25
32.3,81.0,31.49,1005.41,0.04,1.89,0.14
32.3,81.0,31.49,1005.42,0.05,2.42,0.28
32.3,81.0,31.49,1005.41,0.05,2.7,0.39
32.3,81.0,31.49,1005.41,0.05,2.38,0.27
32.3,81.0,31.49,1005.41,0.05,2.58,0.34
32.3,81.0,31.49,1005.41,0.05,2.58,0.34
32.3,81.0,31.49,1005.42,0.06,2.82,0.44
32.3,81.0,31.49,1005.42,0.05,2.42,0.28
32.3,81.0,31.49,1005.42,0.05,2.7,0.39
32.3,81.0,31.48,1005.41,0.05,2.46,0.3
32.3,81.0,31.48,1005.41,0.06,2.86,0.46
32.3,81.0,31.48,1005.41,0.05,2.46,0.3
32.3,81.0,31.48,1005.41,0.06,2.86,0.46
32.3,81.0,31.48,1005.41,0.04,2.18,0.21
32.3,81.0,31.48,1005.42,0.06,3.18,0.62
32.3,81.0,31.48,1005.42,0.05,2.38,0.27
32.3,81.0,31.48,1005.42,0.04,2.05,0.18
32.3,81.0,31.48,1005.42,0.05,2.62,0.36
32.3,81.0,31.48,1005.42,0.01,0.6,0.01
32.3,81.0,31.48,1005.42,0.05,2.38,0.27
32.3,81.0,31.48,1005.43,0.05,2.58,0.34
32.3,81.0,31.48,1005.42,0.05,2.74,0.41
32.3,81.0,31.48,1005.43,0.04,1.93,0.15
32.3,81.0,31.48,1005.42,0.0,0.0,0.0
32.3,81.0,31.48,1005.42,0.04,2.22,0.22
32.3,81.0,31.48,1005.42,0.05,2.5,0.31
32.3,81.0,31.48,1005.41,0.05,2.62,0.36
32.3,81.0,31.49,1005.41,0.05,2.34,0.26
32.3,81.0,31.49,1005.41,0.05,2.58,0.34
32.3,81.0,31.49,1005.41,0.05,2.58,0.34
32.3,81.0,31.49,1005.41,0.06,2.98,0.51
32.3,81.0,31.49,1005.42,0.05,2.62,0.36
32.3,81.0,31.49,1005.41,0.05,2.58,0.34
32.3,81.0,31.49,1005.42,0.05,2.62,0.36
32.3,81.0,31.49,1005.42,0.05,2.46,0.3
32.3,81.0,31.49,1005.42,0.05,2.58,0.34
32.3,81.0,31.49,1005.43,0.05,2.38,0.27
32.3,81.0,31.48,1005.42,0.04,2.18,0.21
32.3,81.0,31.48,1005.43,0.05,2.3,0.25
32.3,81.0,31.48,1005.43,0.05,2.7,0.39
32.3,81.0,31.48,1005.43,0.05,2.5,0.31
32.3,81.0,31.48,1005.42,0.05,2.5,0.31
32.3,81.0,31.48,1005.42,0.03,1.57,0.09
32.3,81.0,31.48,1005.42,0.05,2.54,0.33
32.3,81.0,31.48,1005.42,0.05,2.7,0.39
32.3,81.0,31.48,1005.43,0.05,2.3,0.25
32.3,81.0,31.48,1005.42,0.05,2.62,0.36
32.3,81.0,31.48,1005.42,0.05,2.54,0.33
32.3,81.0,31.48,1005.42,0.05,2.54,0.33
32.3,81.0,31.48,1005.43,0.05,2.42,0.28
32.3,81.0,31.48,1005.42,0.05,2.58,0.34
32.3,81.0,31.48,1005.42,0.04,2.14,0.2
32.3,81.0,31.47,1005.42,0.06,3.22,0.64
32.3,81.0,31.47,1005.42,0.05,2.5,0.31
32.3,81.0,31.47,1005.42,0.05,2.58,0.34
32.3,82.0,31.47,1005.42,0.06,3.18,0.62
32.3,82.0,31.47,1005.42,0.05,2.5,0.31
32.3,81.0,31.47,1005.42,0.06,3.22,0.64
32.3,82.0,31.47,1005.43,0.05,2.54,0.33
32.3,81.0,31.47,1005.42,0.06,3.22,0.64
32.3,82.0,31.47,1005.42,0.06,2.94,0.49
32.3,82.0,31.47,1005.42,0.04,2.14,0.2
32.3,82.0,31.47,1005.43,0.04,1.93,0.15
32.3,82.0,31.47,1005.43,0.04,2.14,0.2
32.3,82.0,31.47,1005.42,0.04,1.89,0.14
32.3,82.0,31.48,1005.42,0.06,2.78,0.42
32.3,82.0,31.48,1005.42,0.07,3.38,0.74
32.3,82.0,31.48,1005.42,0.05,2.5,0.31
32.3,82.0,31.48,1005.42,0.04,1.93,0.15
32.3,82.0,31.48,1005.42,0.05,2.58,0.34
32.3,82.0,31.48,1005.42,0.05,2.62,0.36
32.3,82.0,31.48,1005.42,0.05,2.46,0.3
32.3,82.0,31.48,1005.43,0.05,2.58,0.34
32.3,82.0,31.48,1005.43,0.02,1.13,0.03
32.3,82.0,31.48,1005.43,0.05,2.5,0.31
32.3,82.0,31.48,1005.43,0.05,2.5,0.31
32.3,82.0,31.48,1005.43,0.06,2.78,0.42
32.3,82.0,31.49,1005.43,0.05,2.62,0.36
32.3,82.0,31.49,1005.43,0.06,2.78,0.42
32.3,82.0,31.49,1005.43,0.05,2.3,0.25
32.3,82.0,31.49,1005.43,0.05,2.58,0.34
32.3,82.0,31.49,1005.43,0.0,0.04,0.0
32.3,82.0,31.49,1005.43,0.05,2.46,0.3
32.3,82.0,31.49,1005.43,0.06,2.94,0.49
32.3,82.0,31.48,1005.43,0.05,2.62,0.36
32.3,82.0,31.48,1005.43,0.04,2.14,0.2
32.3,82.0,31.48,1005.43,0.04,2.18,0.21
32.3,82.0,31.48,1005.43,0.05,2.58,0.34
32.3,82.0,31.48,1005.42,0.05,2.58,0.34
32.3,82.0,31.48,1005.42,0.04,2.01,0.17
32.3,82.0,31.48,1005.42,0.04,2.1,0.19
32.3,82.0,31.47,1005.42,0.05,2.7,0.39
32.3,82.0,31.47,1005.43,0.06,3.22,0.64
32.3,82.0,31.47,1005.43,0.05,2.58,0.34
32.3,82.0,31.47,1005.43,0.06,3.18,0.62
32.3,82.0,31.46,1005.42,0.05,2.7,0.39
32.3,82.0,31.46,1005.43,0.06,2.82,0.44
32.3,82.0,31.46,1005.43,0.08,4.03,1.2
32.3,82.0,31.46,1005.43,0.05,2.54,0.33
32.3,82.0,31.45,1005.43,0.05,2.38,0.27
32.3,82.0,31.45,1005.43,0.02,1.05,0.03
32.3,82.0,31.45,1005.43,0.05,2.26,0.23
32.3,82.0,31.44,1005.43,0.06,2.82,0.44
32.3,82.0,31.44,1005.43,0.05,2.5,0.31
32.3,82.0,31.44,1005.43,0.03,1.29,0.05
32.3,82.0,31.44,1005.43,0.04,2.14,0.2
32.3,82.0,31.44,1005.44,0.04,2.05,0.18
32.3,82.0,31.44,1005.44,0.01,0.64,0.01
32.3,82.0,31.43,1005.44,0.05,2.62,0.36
32.3,82.0,31.43,1005.44,0.05,2.58,0.34
32.3,82.0,31.43,1005.44,0.04,1.93,0.15
32.3,82.0,31.43,1005.44,0.05,2.34,0.26
32.3,82.0,31.42,1005.43,0.05,2.26,0.23
32.3,82.0,31.42,1005.44,0.05,2.58,0.34
32.3,82.0,31.42,1005.44,0.05,2.54,0.33
32.3,82.0,31.42,1005.43,0.05,2.58,0.34
32.3,82.0,31.42,1005.44,0.05,2.7,0.39
32.3,82.0,31.42,1005.43,0.02,1.13,0.03
32.3,82.0,31.43,1005.44,0.03,1.73,0.11
32.3,82.0,31.43,1005.43,0.05,2.34,0.26
32.3,82.0,31.43,1005.44,0.05,2.58,0.34
32.3,82.0,31.43,1005.44,0.05,2.34,0.26
32.3,82.0,31.43,1005.44,0.04,2.18,0.21
32.3,82.0,31.43,1005.44,0.04,2.18,0.21
32.3,82.0,31.43,1005.44,0.05,2.66,0.37
32.3,82.0,31.43,1005.44,0.04,1.93,0.15
32.3,82.0,31.43,1005.44,0.05,2.5,0.31
32.3,82.0,31.42,1005.44,0.05,2.46,0.3
32.3,82.0,31.42,1005.45,0.04,2.22,0.22
32.3,82.0,31.42,1005.45,0.05,2.58,0.34
32.3,82.0,31.41,1005.45,0.07,3.42,0.76
32.3,82.0,31.41,1005.45,0.02,1.05,0.03
32.3,82.0,31.4,1005.44,0.0,0.0,0.0
32.3,82.0,31.4,1005.45,0.05,2.66,0.37
32.3,82.0,31.4,1005.45,0.05,2.54,0.33
32.3,82.0,31.4,1005.44,0.04,2.01,0.17
32.3,82.0,31.4,1005.44,0.04,1.81,0.13
32.3,82.0,31.39,1005.44,0.05,2.58,0.34
32.3,82.0,31.4,1005.45,0.04,1.93,0.15
32.3,82.0,31.39,1005.44,0.04,2.22,0.22
32.3,82.0,31.39,1005.45,0.05,2.46,0.3
32.3,82.0,31.39,1005.45,0.05,2.58,0.34
32.3,82.0,31.39,1005.45,0.05,2.58,0.34
32.3,82.0,31.39,1005.45,0.04,2.18,0.21
32.3,82.0,31.38,1005.45,0.05,2.3,0.25
32.3,82.0,31.38,1005.45,0.06,2.82,0.44
32.3,82.0,31.38,1005.45,0.04,2.22,0.22
32.3,82.0,31.38,1005.45,0.05,2.58,0.34
32.3,82.0,31.38,1005.45,0.04,1.97,0.16
32.3,82.0,31.38,1005.45,0.05,2.58,0.34
32.3,82.0,31.38,1005.46,0.05,2.74,0.41
32.3,82.0,31.38,1005.46,0.06,2.98,0.51
32.3,82.0,31.38,1005.45,0.05,2.58,0.34
32.3,82.0,31.38,1005.46,0.06,3.22,0.64
32.3,82.0,31.38,1005.46,0.05,2.38,0.27
32.3,82.0,31.38,1005.46,0.04,1.93,0.15
32.3,82.0,31.39,1005.46,0.05,2.46,0.3
32.3,82.0,31.39,1005.46,0.1,4.96,2.17
32.3,82.0,31.39,1005.46,0.05,2.7,0.39
32.3,82.0,31.39,1005.46,0.05,2.3,0.25
32.3,82.0,31.39,1005.46,0.05,2.58,0.34
32.3,82.0,31.39,1005.46,0.04,1.89,0.14
32.3,82.0,31.39,1005.46,0.05,2.54,0.33
32.3,82.0,31.39,1005.46,0.06,2.78,0.42
32.3,82.0,31.39,1005.46,0.04,1.93,0.15
32.3,82.0,31.39,1005.46,0.05,2.54,0.33
32.3,82.0,31.38,1005.46,0.05,2.66,0.37
32.3,82.0,31.38,1005.46,0.08,4.15,1.31
32.3,82.0,31.38,1005.46,0.07,3.59,0.87
32.3,82.0,31.38,1005.47,0.04,1.97,0.16
32.3,82.0,31.38,1005.47,0.05,2.58,0.34
32.3,82.0,31.38,1005.47,0.05,2.58,0.34
32.3,82.0,31.39,1005.47,0.04,2.18,0.21
32.3,82.0,31.39,1005.47,0.05,2.58,0.34
32.3,82.0,31.39,1005.47,0.05,2.7,0.39
32.3,82.0,31.39,1005.47,0.05,2.34,0.26
32.3,82.0,31.39,1005.47,0.05,2.54,0.33
32.3,82.0,31.39,1005.47,0.04,2.22,0.22
32.3,82.0,31.4,1005.47,0.04,1.97,0.16
32.3,82.0,31.4,1005.47,0.06,2.86,0.46
32.3,82.0,31.4,1005.47,0.05,2.58,0.34
32.3,82.0,31.4,1005.48,0.05,2.38,0.27
32.3,82.0,31.4,1005.48,0.04,2.22,0.22
32.3,82.0,31.4,1005.48,0.05,2.66,0.37
32.3,82.0,31.41,1005.49,0.05,2.38,0.27
32.3,82.0,31.41,1005.49,0.06,2.86,0.46
32.3,82.0,31.42,1005.49,0.05,2.46,0.3
32.3,82.0,31.42,1005.49,0.05,2.26,0.23
32.3,82.0,31.42,1005.49,0.05,2.38,0.27
32.3,82.0,31.43,1005.49,0.04,2.1,0.19
32.3,82.0,31.43,1005.49,0.05,2.62,0.36
32.3,82.0,31.43,1005.49,0.04,2.14,0.2
32.3,82.0,31.43,1005.49,0.05,2.46,0.3
32.3,82.0,31.43,1005.49,0.05,2.5,0.31
32.3,82.0,31.43,1005.49,0.04,2.22,0.22
32.3,82.0,31.43,1005.49,0.04,1.81,0.13
32.3,82.0,31.43,1005.49,0.05,2.62,0.36
32.3,82.0,31.43,1005.49,0.05,2.5,0.31
32.3,82.0,31.43,1005.49,0.04,2.14,0.2
32.3,82.0,31.44,1005.49,0.05,2.58,0.34
32.3,82.0,31.44,1005.49,0.05,2.66,0.37
32.3,82.0,31.44,1005.49,0.04,1.97,0.16
32.3,82.0,31.44,1005.49,0.05,2.58,0.34
32.3,82.0,31.44,1005.49,0.04,2.22,0.22
32.3,82.0,31.44,1005.49,0.04,2.05,0.18
32.3,82.0,31.44,1005.49,0.05,2.46,0.3
32.3,82.0,31.44,1005.48,0.06,2.98,0.51
32.3,82.0,31.44,1005.48,0.05,2.42,0.28
32.3,82.0,31.44,1005.49,0.05,2.58,0.34
32.3,82.0,31.44,1005.48,0.05,2.58,0.34
32.3,82.0,31.44,1005.49,0.05,2.7,0.39
32.3,82.0,31.44,1005.49,0.09,4.31,1.46
32.3,82.0,31.44,1005.48,0.05,2.58,0.34
32.3,82.0,31.44,1005.49,0.05,2.5,0.31
32.3,82.0,31.44,1005.48,0.05,2.66,0.37
32.3,82.0,31.44,1005.49,0.06,3.02,0.53
32.3,82.0,31.44,1005.49,0.04,1.97,0.16
32.3,82.0,31.44,1005.49,0.04,2.14,0.2
32.3,82.0,31.44,1005.49,0.05,2.34,0.26
32.3,82.0,31.44,1005.49,0.05,2.46,0.3
32.3,82.0,31.44,1005.49,0.04,1.89,0.14
32.3,82.0,31.43,1005.49,0.05,2.46,0.3
32.3,82.0,31.43,1005.49,0.06,2.78,0.42
32.3,82.0,31.44,1005.49,0.05,2.34,0.26
32.3,82.0,31.43,1005.48,0.05,2.38,0.27
32.3,82.0,31.43,1005.48,0.05,2.5,0.31
32.3,82.0,31.44,1005.48,0.05,2.54,0.33
32.3,82.0,31.44,1005.49,0.05,2.26,0.23
32.3,82.0,31.44,1005.49,0.05,2.58,0.34
32.3,82.0,31.44,1005.48,0.04,2.14,0.2
32.3,82.0,31.44,1005.49,0.04,2.14,0.2
32.3,82.0,31.43,1005.48,0.01,0.64,0.01
32.3,82.0,31.43,1005.48,0.06,2.78,0.42
32.3,82.0,31.43,1005.48,0.04,2.18,0.21
32.3,82.0,31.43,1005.48,0.04,1.93,0.15
32.3,82.0,31.43,1005.48,0.05,2.66,0.37
32.3,82.0,31.43,1005.49,0.05,2.7,0.39
32.3,82.0,31.43,1005.49,0.06,2.78,0.42
32.3,82.0,31.42,1005.49,0.04,2.18,0.21
32.3,82.0,31.42,1005.49,0.05,2.74,0.41
32.3,82.0,31.43,1005.49,0.06,3.18,0.62
32.3,82.0,31.43,1005.49,0.05,2.74,0.41
32.3,82.0,31.43,1005.49,0.05,2.58,0.34
32.3,82.0,31.43,1005.48,0.05,2.58,0.34
32.3,82.0,31.43,1005.48,0.05,2.5,0.31
32.3,82.0,31.43,1005.49,0.05,2.3,0.25
32.3,83.0,31.43,1005.48,0.04,2.18,0.21
32.3,82.0,31.43,1005.49,0.05,2.5,0.31
32.3,83.0,31.43,1005.49,0.05,2.5,0.31
32.3,83.0,31.43,1005.49,0.07,3.3,0.69
32.3,83.0,31.43,1005.49,0.05,2.26,0.23
32.3,83.0,31.43,1005.49,0.05,2.46,0.3
32.3,83.0,31.43,1005.49,0.06,2.82,0.44
32.3,83.0,31.43,1005.49,0.05,2.38,0.27
32.3,83.0,31.44,1005.49,0.04,2.22,0.22
32.3,83.0,31.44,1005.49,0.04,2.01,0.17
32.3,83.0,31.44,1005.5,0.04,2.18,0.21
32.3,83.0,31.44,1005.5,0.06,2.94,0.49
32.3,83.0,31.44,1005.5,0.05,2.42,0.28
32.3,83.0,31.45,1005.5,0.07,3.47,0.79
32.3,83.0,31.45,1005.5,0.06,3.18,0.62
32.3,83.0,31.45,1005.5,0.05,2.7,0.39
32.3,83.0,31.45,1005.5,0.05,2.58,0.34
32.3,83.0,31.45,1005.5,0.05,2.38,0.27
32.3,83.0,31.45,1005.5,0.05,2.58,0.34
32.3,83.0,31.45,1005.5,0.05,2.54,0.33
32.3,83.0,31.46,1005.5,0.0,0.0,0.0
32.3,83.0,31.46,1005.5,0.05,2.66,0.37
32.3,83.0,31.46,1005.5,0.04,2.22,0.22
32.3,83.0,31.46,1005.5,0.05,2.58,0.34
32.3,83.0,31.46,1005.5,0.05,2.3,0.25
32.3,83.0,31.46,1005.5,0.06,3.06,0.55
32.3,83.0,31.46,1005.5,0.04,2.22,0.22
32.3,83.0,31.46,1005.5,0.05,2.58,0.34
32.3,83.0,31.46,1005.51,0.06,2.86,0.46
32.3,83.0,31.46,1005.51,0.04,1.97,0.16
32.3,83.0,31.46,1005.51,0.06,3.06,0.55
32.3,83.0,31.46,1005.51,0.05,2.58,0.34
32.3,83.0,31.46,1005.51,0.05,2.5,0.31
32.3,83.0,31.46,1005.51,0.05,2.3,0.25
32.3,83.0,31.45,1005.51,0.05,2.62,0.36
32.3,83.0,31.45,1005.51,0.05,2.3,0.25
32.3,83.0,31.45,1005.51,0.05,2.34,0.26
32.3,83.0,31.45,1005.51,0.04,1.97,0.16
32.3,83.0,31.45,1005.51,0.06,2.78,0.42
32.3,83.0,31.45,1005.51,0.05,2.7,0.39
32.3,83.0,31.45,1005.5,0.06,2.82,0.44
32.3,83.0,31.45,1005.5,0.09,4.67,1.84
32.3,83.0,31.45,1005.5,0.05,2.62,0.36
32.3,83.0,31.44,1005.51,0.05,2.7,0.39
32.3,83.0,31.44,1005.51,0.08,3.83,1.04
32.3,83.0,31.44,1005.51,0.04,2.01,0.17
32.3,83.0,31.44,1005.51,0.06,3.06,0.55
32.3,83.0,31.44,1005.51,0.04,2.14,0.2
32.3,83.0,31.43,1005.51,0.05,2.46,0.3
32.3,83.0,31.43,1005.51,0.05,2.5,0.31
